TIME,DATA_VALUE,ITEM_NAME,UNIT
20260601,4.41,"회사채(3년, AA-)",연%
20260602,4.397,"회사채(3년, AA-)",연%
20260604,4.48,"회사채(3년, AA-)",연%
20260605,4.501,"회사채(3년, AA-)",연%
20260608,4.565,"회사채(3년, AA-)",연%
20260609,4.492,"회사채(3년, AA-)",연%
20260610,4.499,"회사채(3년, AA-)",연%
20260611,4.515,"회사채(3년, AA-)",연%
20260612,4.433,"회사채(3년, AA-)",연%
20260615,4.373,"회사채(3년, AA-)",연%
20260616,4.348,"회사채(3년, AA-)",연%
20260617,4.345,"회사채(3년, AA-)",연%
20260618,4.381,"회사채(3년, AA-)",연%
20260619,4.419,"회사채(3년, AA-)",연%
20260622,4.442,"회사채(3년, AA-)",연%
20260623,4.417,"회사채(3년, AA-)",연%
20260624,4.428,"회사채(3년, AA-)",연%
20260625,4.403,"회사채(3년, AA-)",연%
20260626,4.38,"회사채(3년, AA-)",연%
20260629,4.396,"회사채(3년, AA-)",연%
20260630,4.375,"회사채(3년, AA-)",연%
20260701,4.466,"회사채(3년, AA-)",연%
20260702,4.431,"회사채(3년, AA-)",연%
20260703,4.433,"회사채(3년, AA-)",연%
20260706,4.459,"회사채(3년, AA-)",연%
20260707,4.472,"회사채(3년, AA-)",연%
20260708,4.473,"회사채(3년, AA-)",연%
20260709,4.478,"회사채(3년, AA-)",연%
20260710,4.466,"회사채(3년, AA-)",연%
20260713,4.506,"회사채(3년, AA-)",연%
20260714,4.582,"회사채(3년, AA-)",연%
20260715,4.563,"회사채(3년, AA-)",연%
20260716,4.544,"회사채(3년, AA-)",연%
20260720,4.59,"회사채(3년, AA-)",연%
20260721,4.571,"회사채(3년, AA-)",연%
20260722,4.604,"회사채(3년, AA-)",연%
20260723,4.609,"회사채(3년, AA-)",연%
20260724,4.653,"회사채(3년, AA-)",연%
20260727,4.576,"회사채(3년, AA-)",연%
20260728,4.545,"회사채(3년, AA-)",연%
20260729,4.512,"회사채(3년, AA-)",연%
20260730,4.541,"회사채(3년, AA-)",연%
20260731,4.478,"회사채(3년, AA-)",연%
20260803,4.462,"회사채(3년, AA-)",연%
20260804,4.458,"회사채(3년, AA-)",연%
20260805,4.392,"회사채(3년, AA-)",연%
20260806,4.445,"회사채(3년, AA-)",연%
20260807,4.448,"회사채(3년, AA-)",연%
20260810,4.476,"회사채(3년, AA-)",연%
20260811,4.504,"회사채(3년, AA-)",연%
20260812,4.496,"회사채(3년, AA-)",연%
20260813,4.488,"회사채(3년, AA-)",연%
20260814,4.492,"회사채(3년, AA-)",연%
20260818,4.542,"회사채(3년, AA-)",연%
20260819,4.497,"회사채(3년, AA-)",연%
20260820,4.504,"회사채(3년, AA-)",연%
20260821,4.542,"회사채(3년, AA-)",연%
20260824,4.52,"회사채(3년, AA-)",연%
20260825,4.516,"회사채(3년, AA-)",연%
20260826,4.5,"회사채(3년, AA-)",연%
20260827,4.448,"회사채(3년, AA-)",연%
20260828,4.476,"회사채(3년, AA-)",연%
20260831,4.516,"회사채(3년, AA-)",연%
20260901,4.549,"회사채(3년, AA-)",연%
20260902,4.6,"회사채(3년, AA-)",연%
20260903,4.567,"회사채(3년, AA-)",연%
20260904,4.567,"회사채(3년, AA-)",연%
